id,area,sheet_no,strat_id,srtm_mean,srtm_stdev,srtm_min,srtm_max,10m_mean,10m_stdev,10m_min,10m_max,slope_mean,slope_stde,slope_min,slope_max
49,37251.80844,163,23,446.293103448275000,3.586414118681460,436.000000000000000,452.000000000000000,446.114167977913000,4.903349549933820,433.404022216796000,454.813415527343000,7.928486344002520,2.330164962160890,3.270925045013420,18.179573059082000
50,151596.13346,163,23,448.767543859649000,7.083672796167540,429.000000000000000,463.000000000000000,448.055162472530000,7.104966094660980,426.959716796875000,459.319274902343000,10.302676795862800,6.201549341939290,0.189832106232643,35.710422515869100
51,109427.47980,163,23,438.327272727272000,4.255710796114470,427.000000000000000,447.000000000000000,437.445230442242000,5.253493277678020,423.795715332031000,449.512359619140000,8.830768262138110,4.093778628022830,0.361210197210312,19.816961288452100
52,41988.73164,163,23,426.757575757575000,4.108603707596890,416.000000000000000,433.000000000000000,427.135990216181000,4.993912521176060,415.280212402343000,434.919006347656000,9.319061057928660,4.292164419829660,0.722296953201293,18.987453460693300
53,182780.08315,163,23,444.081481481481000,12.801650270846500,417.000000000000000,464.000000000000000,445.531636600630000,13.037310818731600,414.951782226562000,468.729278564453000,10.301845390817500,4.330891103146120,0.314952880144119,22.671922683715800
54,23942.66284,163,23,430.837837837837000,5.273664880422410,420.000000000000000,442.000000000000000,433.734593963623000,4.998521823041210,423.295318603515000,446.217620849609000,8.884493078788120,3.560830947610080,2.058836460113520,17.215021133422800
55,63732.36862,163,23,424.979797979797000,5.493761012293670,413.000000000000000,438.000000000000000,423.821056419863000,6.020216790380760,413.246093750000000,440.683319091796000,6.605870333908110,3.334779384066250,1.387831568717950,16.912029266357400
56,17337.43313,163,23,459.814814814814000,2.309994982150020,455.000000000000000,464.000000000000000,461.764092947017000,4.104359993647480,448.055023193359000,467.909912109375000,10.664990656637700,4.576560714580860,1.377583503723140,22.873664855957000
57,17479.25430,163,23,472.888888888888000,3.142696805273540,467.000000000000000,478.000000000000000,473.154343361078000,2.296095637049560,467.591918945312000,478.489379882812000,6.861448375291600,3.666351407282300,0.443270355463028,19.066005706787100
58,29461.15472,163,23,450.304347826086000,3.077757266592100,443.000000000000000,460.000000000000000,449.531145722987000,3.725139606639790,438.767852783203000,456.382751464843000,9.187908190387790,4.867026771179590,0.845283329486847,27.301631927490200
59,51332.90033,163,23,427.506493506493000,8.244042912834640,411.000000000000000,440.000000000000000,428.632573864506000,8.309000871881250,409.120361328125000,442.000030517578000,9.123194404735280,3.509562865398830,0.421167820692062,18.841650009155200
60,1125137.09785,163,23,508.195739781232000,14.245997498158800,473.000000000000000,542.000000000000000,507.707436587988000,14.544417800159700,470.394958496093000,545.585510253906000,10.741418588638200,5.558036960740350,0.108615018427372,34.959709167480400
61,25703.36812,163,23,435.184210526315000,4.723152733625320,428.000000000000000,448.000000000000000,432.997699141502000,3.581716870651300,424.209350585937000,440.265319824218000,9.020430627977470,3.857060501888860,0.820336341857910,17.465230941772400
62,56625.05402,163,23,470.177777777777000,6.898595312377050,459.000000000000000,483.000000000000000,469.378891342298000,6.523689327368640,454.779357910156000,482.800170898437000,6.983958769266580,3.441983708735260,1.184472441673270,18.165437698364200
63,30728.10731,163,23,454.519999999999000,6.673050277047210,440.000000000000000,463.000000000000000,455.288905140631000,7.062962438918680,438.590515136718000,465.801574707031000,9.386521943131950,3.913712615448690,0.438379496335983,19.073547363281200
64,54701.98513,163,23,453.235294117647000,12.014351279956800,429.000000000000000,471.000000000000000,454.825105716020000,11.398158189317500,425.388366699218000,479.022155761718000,11.861817217680900,4.414352077453170,0.995655238628387,24.489458084106400
65,56025.78276,163,23,437.705882352941000,10.771229138897200,414.000000000000000,459.000000000000000,440.848589506080000,11.774389456837600,416.122772216796000,459.379394531250000,10.321995123202400,4.357594726442770,0.271942466497421,20.445915222167900
66,43154.76639,163,23,453.560606060606000,4.519750555864340,443.000000000000000,465.000000000000000,455.659574794989000,5.247383247308990,442.710418701171000,466.347564697265000,8.187564468411320,4.211665340983820,0.430972397327423,19.085763931274400
67,116989.23411,163,23,471.071428571428000,6.168010093104110,459.000000000000000,486.000000000000000,467.434166296975000,10.447134185481600,440.612121582031000,488.223693847656000,9.853305012441910,4.003244897506080,0.157397657632828,20.653371810913000
68,127743.91871,163,23,463.355329949238000,6.780506136699070,442.000000000000000,474.000000000000000,462.588809742647000,7.195628986863980,440.653167724609000,476.664184570312000,10.238204913676900,5.704558864495130,0.338358312845230,31.974721908569300
69,1050590.88347,163,23,477.727159726538000,19.169474502863600,432.000000000000000,531.000000000000000,477.100356712769000,19.234198541563500,432.808715820312000,524.992065429687000,10.993641755000000,5.088606081663610,0.122854121029377,30.477378845214800
70,438505.47149,163,23,460.752225519287000,15.705922339383400,433.000000000000000,503.000000000000000,460.108782512385000,14.614849331468400,424.218750000000000,495.496185302734000,10.724023905062900,4.960661848060720,0.006740911398083,29.827562332153300
71,63417.67119,163,23,547.368421052631000,7.813689244664660,532.000000000000000,562.000000000000000,545.821253148229000,10.043612542168600,525.686767578125000,568.690002441406000,9.510023820754690,3.980152592161820,0.793195366859436,22.887472152709900
72,141590.45695,163,23,496.596330275229000,9.267303939816400,480.000000000000000,521.000000000000000,496.054952564483000,8.740617735245470,479.229400634765000,519.461914062500000,7.022918090372640,2.879169185674120,0.802693307399750,23.179899215698200
73,12784.02495,163,23,541.000000000000000,3.684962329308270,532.000000000000000,546.000000000000000,528.811306690606000,3.022699676321610,520.279418945312000,533.051879882812000,5.774225488187760,3.208219280285500,0.324710458517075,13.318899154663000
74,63475.92838,163,23,495.252525252525000,4.409226859880030,485.000000000000000,509.000000000000000,496.400206893776000,4.592777083716460,484.057708740234000,509.556488037109000,8.758247490607970,3.784890713051070,0.413585633039474,20.046171188354400
75,285597.30217,163,23,519.793650793650000,12.093571522062200,492.000000000000000,543.000000000000000,520.583667641634000,13.014741251366600,491.865661621093000,547.040100097656000,11.954274902591500,4.764496156473730,0.549678683280945,30.184883117675700
76,591979.82307,163,23,539.304299889746000,10.135249286183600,517.000000000000000,566.000000000000000,538.524282565669000,9.823584341893530,506.951782226562000,565.117309570312000,8.899517167432610,4.643905984802210,0.102458283305168,36.285060882568300
77,42845.31932,163,23,510.919354838709000,5.190867871674850,497.000000000000000,520.000000000000000,510.006934194324000,5.881028119707320,489.342773437500000,523.335937500000000,10.483592150413100,6.793494756894800,0.863838315010071,31.771039962768500
78,52044.61261,163,23,521.414634146341000,5.572036496632950,506.000000000000000,530.000000000000000,520.878436762393000,4.749468569079560,507.680480957031000,529.567016601562000,9.821821198097520,5.331005034991440,0.430734366178513,28.655626296997000
79,1193595.76681,163,23,580.659586056644000,26.853291417615000,520.000000000000000,652.000000000000000,579.489680839904000,27.329825855553800,519.553649902343000,646.904174804687000,9.469853868629640,5.492813336718430,0.108690850436687,34.505020141601500
